"name";"reviewNum";"searchKey";"givenKey";"address";"latitude";"longitude";"id"
"Kwan Hing Kee";11;"store";"Grocery store";"65 Third St, Sai Ying Pun";22.285687;114.142063;7731
"IKEA Tsuen Wan";979;"store";"Home goods store";"Level 3, 8 咪半388 Castle Peak Rd (Tsuen Wan), Tsuen Wan";22.375313;114.113188;7732
"K. K. Leung Building";6;"University";"University";"University Dr, Lung Fu Shan";22.283312;114.139063;7734
"The Univeristy of Hong Kong Chow The Jockey Club Tower";3;"University";"School";"Pok Fu Lam Road, Lung Fu Shan";22.283188;114.134688;7735
"Hong Kong University of Science and Technology";365;"University";"University";"Clear Water Bay";22.336438;114.265437;7736
"HKU POP";2;"University";"University";"Sai Wan, 堅尼地城 卑路乍街23號 堅城中心 5樓";22.283938;114.130563;7737
"Hong Kong Baptist University (Shek Mun Campus)";15;"University";"Community College";"8 On Muk St, Sha Tin";22.387813;114.210313;7738
"The Open University of Hong Kong";127;"University";"Open University";"30號 Good Shepherd St, Ho Man Tin";22.316187;114.180313;7739
"Chong Yuet Ming Cultural Centre";5;"University";"University";"Unnamed Road, Pok Fu Lam";22.282687;114.139438;7740
"Department of Politics and Public Administration";2;"University";"University";"Pok Fu Lam";22.283188;114.134313;7741
"The Univeristy of Hong Kong Eliot Hall";3;"University";"University";"Lung Fu Shan, 薄扶林道";22.282562;114.139688;7742
"Runme Shaw Building";2;"University";"University";"Lung Fu Shan";22.282562;114.138438;7743
"Shue Yan University";46;"University";"Private University";"10 Wai Tsui Cres, North Point";22.286188;114.197813;7744
"The University of Hong Kong Run Run Shaw Tower";4;"University";"Faculty of Arts";"Lung Fu Shan, 薄扶林道";22.283688;114.134313;7745
"HKU e-learning by TELI";1;"University";"Educational Institution";"The University of Hong Kong Main Building, HK 香港島 薄扶林 Room 147, Main Building, Pokfulam Road Lung Fu Shan";22.284062;114.137937;7746
"Hong Kong Shue Yan University Wan Chai Campus";3;"University";"Private University";"7 Wan Chai Gap Rd, Wan Chai";22.273938;114.173437;7748
"The Univeristy of Hong Kong Wong Chue Ming Building";0;"University";"University";"Lung Fu Shan, 薄扶林道";22.282188;114.139187;7749
"HKBU Ho Sin Hang Campus";13;"University";"Public University";"Beacon Hill, 窩打老道224號";22.341188;114.179938;7750
"The Univeristy of Hong Kong Tang Chi Ngong Building";1;"University";"Graduate school";"Pok Fu Lam Rd, Lung Fu Shan";22.283563;114.139937;7751
"HKU SPACE - Kowloon East Campus";30;"University";"University";"Hku Space Community College Lee Shiu Building, Wang Hoi Rd, Kowloon Bay";22.324438;114.210938;7752
"University of Hong Kong, Jockey Club Student Village II";6;"University";"University";"109 Pok Fu Lam Rd, Sandy Bay Gap";22.280563;114.130938;7753
"Lau Ming Wai Academic Building, City University of Hong Kong";19;"University";"University";"83 Tat Chee Ave, Kowloon Tong";22.337687;114.172812;7754
"HKU-Pasteur Research Centre";0;"University";"University";"Sandy Bay";22.269063;114.129062;7755
"St. John's College, University of Hong Kong";3;"University";"University";"82 Pok Fu Lam Rd, Sandy Bay Gap";22.280938;114.132188;7756
"City University of Hong Kong Chak On Centre";0;"University";"University";"Tai Woh Ping, 澤安道1號";22.339937;114.164562;7757
"Hong Kong University Press";1;"University";"University";"7 Tin Wan Praya Rd, Tin Wan";22.248437;114.146063;7758
"香港大學日新學院 New College";0;"University";"School";"9 Lung Wah St, Kennedy Town";22.279562;114.128563;7759
"Technology innovation and incubation Building";0;"University";"University";"Lung Fu Shan";22.282813;114.137437;7760
"Bank of China (Hong Kong) Complex, City University of Hong Kong";15;"University";"University";"Tat Chee Ave, Kowloon Tong";22.337313;114.171687;7761
"The University of Sunderland in Hong Kong";4;"University";"Education";"1 Wyndham St, Central";22.281187;114.156313;7762
"HKJC Building for Interdisciplinary Research";0;"University";"University";"號, 5 Sassoon Rd, Pok Fu Lam";22.268813;114.129938;7764
"HKU SPACE - Island East Campus";3;"University";"University";"494 King's Road, North Point";22.291313;114.201812;7765
"澳洲南昆士蘭大學";0;"University";"University";"Mong Kok, 彌敦道573號4層B";22.314938;114.170063;7768
"The University of Manchester (East Asia Centre)";1;"University";"University";"12/F, Lee Garden One, 33 Hysan Avenue, Causeway Bay";22.278313;114.184812;7769
"HKU SPACE - Fortress Tower Learning Centre";5;"University";"University";"North Point, King's Rd, 250號Fortress Tower, 1/F, 4/F, 10/F, 14/F, 19/F & 22/F";22.288562;114.194313;7770
"Baptist University Road Campus";17;"University";"Public University";"Kowloon Tsai";22.335437;114.182437;7771
"HKU SPACE Community College";3;"University";"Community College";"28 Wang Hoi Rd, Kowloon Bay";22.324312;114.211063;7772
"理工大學西九龍校舍";2;"University";"University";"PolyU West Kowloon Campus, 號, 9 Hoi Ting Rd, Yau Ma Tei";22.312563;114.165313;7773
"College of Business, City University of Hong Kong";0;"University";"University department";"12/F Lau Ming Wai Academic Building, 83 Tat Chee Avenue, Kowloon Tong";22.337687;114.172688;7774
"HKU SPACE - United Learning Centre";1;"University";"University";"6/F & 34/F, United Centre, 95 Queensway, Hong Kong, Admiralty";22.278563;114.165188;7775
"HKUSU Building";1;"University";"School";"Lung Fu Shan";22.283188;114.135813;7777
"理工大學 Z座 南座";3;"University";"University";"King's Park Kowloon, King's Park";22.306438;114.179063;7778
"Bahcesehir University Hong Kong";0;"University";"University";"China Hong Kong Tower, 8 Hennessy Rd, Wan Chai";22.277563;114.168563;7779
"香港大學教學樓";1;"University";"School";"Lung Fu Shan";22.283188;114.134437;7780
"Federation University Australia HK Program Office";0;"University";"University";"Jordan, Nathan Rd, 208-212號2/F, Fourseas Building";22.303813;114.172063;7781
"Academic and Administration Building";2;"University";"University";"Baptist University Road, Academic and Administration Building, AAB801 , Office of Information Technology, Kowloon Tong";22.336563;114.182313;7782
"Community College of City University of Hong Kong";7;"University";"Community College";"號, 83 Tat Chee Ave, Kowloon Tong";22.337813;114.172063;7783
"OUHK Jockey Club Campus";12;"University";"University";"81 Chung Hau St, Ho Man Tin";22.315563;114.178312;7785
"Alumni Atrium PolyU, Core A, The Hong Kong Polytechnic University";0;"University";"Graduate school";"11 Yuk Choi Rd, Hung Hom";22.302812;114.178438;7786
"Tung Wah College";5;"University";"Community College";"31 Wylie Rd, Yau Ma Tei";22.312563;114.175688;7788
"Industrial Centre (IC PolyU)";0;"University";"University";"The Hong Kong Polytechnic University, Hung Hom";22.305438;114.180687;7789
"Run Run Shaw Creative Media Centre, City University of Hong Kong";14;"University";"University";"18 Tat Hong Ave, Kowloon Tong";22.340063;114.168563;7790
"The Hong Kong Polytechnic University Realink Building";1;"University";"Public University";"The Hong Kong Polytechnic University Realink Building, Block U, Hung Hom";22.305313;114.181063;7791
"Faculty of Business and Economics, HKU";0;"University";"University department";"K.K. Leung Building, Pok Fu Lam Rd, Lung Fu Shan";22.283188;114.139063;7792
"The Education University of Hong Kong--Tseung Kwan O Study Centre";6;"University";"College";"1 King Yin Ln, Tseung Kwan O";22.326313;114.260063;7793
"City University of Hong Kong Alice Cheng Hall";1;"University";"University";"81 Tat Chee Ave, Kowloon Tong";22.336313;114.174563;7794
"College of Liberal Arts and Social Sciences";0;"University";"University";"83 Tat Chee Ave, Kowloon Tong";22.335813;114.173063;7795
"Tung Wah College Mongkok Campus Cheung Chin Lan Hong Building";3;"University";"Private University";"98 Shantung Street, Mong Kok";22.317938;114.173063;7796
"香港大學聖約翰學院";1;"University";"School";"Sandy Bay Gap, 薄扶林道82";22.280563;114.131937;7797
"Foundation Chamber, The University of Hong Kong";0;"University";"Education center";"Lung Fu Shan, Pok Fu Lam Rd, HK 香港島 1 st floor of Hung Hing Ying Building";22.284688;114.137688;7798
"The University of Chicago Hong Kong Campus";1;"University";"University";"Mount Davis";22.275063;114.117687;7799
"Information Design Lab";0;"University";"University";"Hung Hom, Room V512, Jockey Club Innovation Tower, Hong Kong Polytechnic University";22.304937;114.179313;7800
"Core H, The Hong Kong Polytechnic University";0;"University";"University";"Hung Hom Bay, The Hong Kong Polytechnic University";22.303813;114.178688;7801
"University Research Facility in 3D Printing (U3DP), The Hong Kong Polytechnic University";0;"University";"University";"Room W501, 5/F, Core W The Hong Kong Polytechnic University, Hung Hom";22.305687;114.180687;7802
"Hong Kong Baptist University Kai Tak Campus";0;"University";"University";"51 Kwun Tong Rd, Ping Shan";22.331938;114.210313;7804
"Hong Kong Baptist University Kindergarten";3;"University";"Kindergarten";"9 Baptist University Rd, Kowloon Tong";22.336063;114.182688;7805
"Department of Social Work";1;"University";"University";"United Cres, Ma Liu Shui";22.421188;114.204438;7806
"The Open University of Hong Kong, LiPACE";8;"University";"College";"Kwai Chung, Kwai Cheong Rd, 51號Level 8-11, Tower 2, Kowloon Commerce Centre";22.362063;114.132687;7808
"Hong Kong Baptist University Communication and Visual Arts Building";0;"University";"University";"Kowloon Tsai, Hereford Rd, 5號號 Communication and Visual Arts Building";22.334313;114.182188;7809
"The Chinese University of Hong Kong University Academic Building 1";2;"University";"University";"Ma Liu Shui, 大埔公路馬料水段";22.417438;114.207438;7810
"金鐘基督教大學";0;"University";"College";"Mid-level";22.273563;114.162188;7811
"Hong Kong Baptist University School of Continuing Education Shek Mun (Shatin) Campus";1;"University";"University";"Sha Tin, 安睦街8號";22.387688;114.210187;7812
"The University of Hong Kong Chinese Medicine Clinic and Pharmacy";1;"University";"Educational Institution";"18 Harcourt Road, Admiralty";22.279313;114.165188;7813
"Division of Computer Studies, Community College of City University";0;"University";"Private University";"6/F, Academic 2, City University of Hong Kong, 83 Tat Chee Avenue, Kowloon Tong, Kowloon, Kowloon Tong";22.337687;114.171438;7814
"The Hong Polytechnic University - Information Technology Services Office";0;"University";"School";"Research Office, Yau Ma Tei";22.306313;114.179063;7815
"香港大學專業進修學院（金鍾道）";1;"University";"School";"Admiralty, 金鍾道95號602A-B";22.278563;114.165188;7816
"Core B, The Hong Kong Polytechnic University";0;"University";"University";"Hung Hom Bay";22.302687;114.178438;7817
"CityU SCOPE";1;"University";"School";"Kowloon Tong, Tat Chee Ave, 2410, 2/F, Li Dak Sum Yip Yio Chin Academic Building (LI), City University of Hong Kong";22.337687;114.171813;7818
"油麻地基督教大學";0;"University";"University";"King's Park";22.313937;114.174313;7819
"Open University campus Jockey Club Jockey Club Auditorium Hall";2;"University";"School";"81-83 Chung Hau St, No. 12 Hill";22.315688;114.178312;7820
"Community College of City University";1;"University";"School";"Kowloon Tong, 九龍塘達之路蒙民偉樓6樓香港城市大學專上學院";22.336063;114.174187;7822
"The Hang Seng University of Hong Kong";36;"University";"Private University";"Hang Shin Ln, Siu Lek Yuen";22.378313;114.211813;7823
"The Education University of Hong Kong";88;"University";"Public University";"10 Lo Ping Rd, 大埔";22.467063;114.192938;7824
"Community College of City University of Hong Kong (Telford Annex)";8;"University";"Community College";"Telford Plaza Mtr Headquarters Building, 33 Wai Yip St, Kowloon Bay";22.323688;114.212063;7825
"Department of Government and International Studies, Hong Kong Baptist University.";0;"University";"School";"Jockey Club School of Chinese Medicine Building, 7 Baptist University Rd, Kowloon Tsai";22.336563;114.182188;7827
"Teachers' Association of the Chinese University of HK The";0;"University";"University";"Ma Liu Shui, 富爾敦樓";22.418313;114.204563;7828
"東華學院旺角校舍";2;"University";"Private University";"號, 90 Shantung Street, Mong Kok";22.318063;114.172938;7830
"物業處大樓（香港大學中醫藥學院）";0;"University";"School";"Sandy Bay";22.268813;114.128563;7831
"香港理工大學 X 座";1;"University";"School";"Research Office, Hung Hom";22.305687;114.180062;7832
"The Hong Kong Polytechnic University Chow Yei Ching Building";0;"University";"School";"Hung Hom";22.304688;114.180687;7833
"Lee Woo Sing College";5;"University";"College";"Ma Liu Shui";22.422438;114.204313;7834
"CCCU";0;"University";"School";"Mong Kok, 旺角路16號7層B";22.321063;114.169438;7835
"Department of Land Surveying and Geo-Informatics, The Hong Kong Polytechnic University";0;"University";"School";"Research Office, Yau Ma Tei";22.306438;114.179188;7836
"香港公開大學銀禧學院";3;"University";"School";"81-83 Chung Hau St, No. 12 Hill";22.315688;114.178312;7837
"City University of HK Students' Union";1;"University";"School";"Kowloon Tong, 九龍達之路香港城市大學康樂樓六樓R6220室";22.337063;114.172312;7838
"跑馬地理工大學";0;"University";"College";"So Kon Po";22.272813;114.190688;7839
"Course Materials Distribution Office";1;"University";"School";"30 Good Shepherd St, No. 12 Hill";22.316187;114.180187;7840
"香港大學專業進修學院";0;"University";"School";"Telegraph Bay, 數碼港道100號數碼港一座410-3、411-21、511-21";22.262562;114.130187;7841
"香港浸會大學持續教育學院 - 灣仔中心";0;"University";"Educational Institution";"Wan Chai, Queen's Rd E, 213號號 26 樓 Wu Chung House";22.274188;114.172812;7842
"樹仁大學研究院綜合大樓";3;"University";"School";"6 Wai Tsui Cres";22.285813;114.198812;7843
"PolyU West Kowloon Campus";36;"University";"College";"9 Hoi Ting Rd, Yau Ma Tei";22.312563;114.165313;7844
"English Language Centre, The Hong Kong Polytechnic University";0;"University";"Education center";"A305v1, Chung Sze Yuen Building, 11 Yuk Choi Road, Hung Hom";22.303063;114.178312;7845
"Knowledge Transfer Office, City University of Hong Kong";0;"University";"School";"Li Dak Sum Yip Yio Chin Academic Building, City University of Hong Kong, 83 Tat Chee Ave, Kowloon Tong";22.337188;114.173188;7846
"香港浸會大學附屬幼稚園 Hong Kong Baptist University Kindergarten";0;"University";"Kindergarten";"9 Baptist University Rd, Kowloon Tsai";22.336063;114.182938;7847
"Lecture theaters in the University Science Centre";1;"University";"University";"The University Mall, Ma Liu Shui";22.419437;114.207938;7848
"荃灣基督教大學";0;"University";"University";"Tsuen Wan";22.381438;114.109813;7849
"OUHK LiPace";5;"University";"School";"Kwai Chung, 新界葵涌葵昌路51-53號九龍貿易中心第2座8-11樓";22.361938;114.132687;7850
"OUHK - CITA Campus";7;"University";"College";"201-203 Lai King Hill Rd, Kwai Chung";22.346813;114.126938;7851
"香港理工大學 - 先進製造研究中心";0;"University";"School";"工業及系統工程系部門, EF 411, Core F, 11號 Yuk Choi Rd, Hung Hom Bay";22.303188;114.179313;7853
"Hong Kong Baptist University Affiliated School Wong Kam Fai Secondary and Primary School";44;"University";"School";"6 On Muk Ln, Sha Tin";22.387188;114.209688;7854
"The Hong Kong Polytechnic University Choi Kai Yau Building";0;"University";"School";"Hung Hom";22.304438;114.180438;7855
"The University of Chicago Center in Hong Kong";0;"University";"School";"168號 Victoria Rd, Mount Davis";22.274563;114.117938;7856
"Lingnan University";74;"University";"Public University";"8 Castle Peak Rd, Tuen Mun";22.409937;113.983188;7857
"Information Technology Services Office, The Hong Kong Polytechnic University";2;"University";"School";"ZS501, 5/F, Block Z The Hong Kong Polytechnic University, Hung Hom";22.306313;114.179313;7858
"School of Architecture, The Chinese University of Hong Kong";0;"University";"School";"Sha Tin, AIT Building";22.416188;114.211688;7859
"香港浸會大學李惠利用地";0;"University";"School";"Dr. Ng Tor Tai International House, 32 Renfrew Rd, Kowloon Tsai";22.336063;114.181812;7860
"CSLab, Department of Computer Science, City University of Hong Kong";2;"University";"School";"Kowloon Tong, 2/F, Mong Man Wai Buiding, City University of Hong Kong83, Tat Chee Avenue, Kowloon Tong";22.336063;114.174187;7861
"The Hang Seng University of Hong Kong SCOM TV Studio and TV Lab";0;"University";"College";"Siu Lek Yuen";22.379188;114.211312;7862
"Kadoorie Biological Science Building";3;"University";"University department";"70 Pok Fu Lam Rd, Sai Wan";22.283312;114.137063;7863
"Hong Kong Polytechnic University Hong Kong Community College";0;"University";"School";"9 Hoi Ting Rd, Yau Ma Tei";22.312563;114.165313;7864
"香港浸會大學國際學院 石門（沙田）校園中心";2;"University";"University department";"8 On Muk St, Sha Tin";22.387688;114.210063;7865
"Murdoch University HK Representative Office";0;"University";"Education center";"South Seas Centre, 1/F, Tower 1, 75 Mody Rd, Tsim Sha Tsui";22.299563;114.178812;7866
"香港理工大學 陳瑞球林滿珍伉儷廣場";0;"University";"School";"Hung Hom Bay";22.304438;114.179813;7868
"香港理工大學 何耀光郭佩珍伉儷廣場";0;"University";"School";"Hung Hom Bay";22.305313;114.180563;7870
"The University of Hong Kong Cheng Yu Tung Tower";3;"University";"University department";"Centennial Campus, HKU,, 78 Pok Fu Lam Rd, Sai Wan";22.283312;114.133688;7872
"The Chinese University of Hong Kong Chung Chi Tang";1;"University";"School";"Pond Crescent, Ma Liu Shui";22.416688;114.209813;7873
"The Chinese University of Hong Kong Mong Man Wai Building";4;"University";"School";"Central Avenue, Ma Liu Shui";22.420063;114.209188;7874
"The Chinese University of Hong Kong Tsang Shiu Tim Building";2;"University";"School";"United Crescent, Ma Liu Shui";22.420563;114.204563;7875
"香港中文大學建築學院";0;"University";"University";"Ma Liu Shui, An Integrated Teaching Building, The Chinese University of Hong";22.415812;114.211188;7876
"香港中文大學中醫中藥研究所 Institute of Chinese Medicine";0;"University";"School";"Wen Lin Tang, Tai Po Road (Ma Liu Shui), Ma Liu Shui";22.419188;114.208813;7877
"Hong Kong University of Science and Technology Wong Check She Research Center for Environment and Infrastructure";1;"University";"School";"Clear Water Bay, 清水灣";22.333688;114.262813;7878
"HKU Admission Office";1;"University";"University department";"The University of Hong Kong Main Building, G14 Ground Floor Main Building Pokfulam, Pok Fu Lam Rd, Lung Fu Shan";22.284062;114.137937;7879
"The Community College At Lingnan University";5;"University";"School";"Tuen Mun, No.8,Castle Peak Road,Tuen Mun";22.410687;113.984313;7880
"Hong Kong University (Sassoon Road)";3;"University";"University department";"Pok Fu Lam";22.268688;114.129313;7881
"Centre of Development and Resources for Students (CEDARS), HKU";1;"University";"University department";"Lung Fu Shan, Pok Fu Lam Rd, Room 301-323, 3/F,3/F, Meng Wah Complex, The University of Hong Kong http: Meng Wah Complex, www.cedars.hku.hk/contact-us";22.282313;114.139187;7882
"The University of Hong Kong - Faculty of Science";0;"University";"University department";"Pok Fu Lam";22.283188;114.139688;7883
